,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Cluster
7717,0.0,44.0,0.0,2.0,3.0,1.0,5.0,0.0,32.0,4.0,3.0,3.0,8477.0,2517.0,5960.0,0.717,2455.0,41.0,0.64,0.297,
7718,1.0,59.0,0.0,0.0,2.0,1.0,4.0,0.0,48.0,2.0,2.0,1.0,2120.0,1411.0,709.0,0.665,3882.0,92.0,0.643,0.666,
7719,1.0,45.0,0.0,5.0,2.0,1.0,4.0,0.0,39.0,5.0,3.0,2.0,2867.0,1209.0,1658.0,0.727,5311.0,81.0,0.976,0.422,
7720,1.0,45.0,0.0,2.0,2.0,2.0,1.0,0.0,36.0,5.0,3.0,1.0,2293.0,1304.0,989.0,0.708,5047.0,94.0,0.679,0.569,
7721,1.0,51.0,1.0,1.0,5.0,2.0,0.0,0.0,36.0,2.0,1.0,3.0,8671.0,590.0,8081.0,0.693,4399.0,72.0,0.756,0.068,
7723,1.0,43.0,0.0,2.0,3.0,1.0,5.0,0.0,36.0,2.0,3.0,3.0,2679.0,1694.0,985.0,0.603,4640.0,85.0,0.809,0.632,
7724,1.0,38.0,1.0,3.0,6.0,1.0,3.0,0.0,22.0,2.0,2.0,1.0,3224.0,0.0,3224.0,0.761,3738.0,63.0,0.658,0.0,
7725,1.0,45.0,0.0,3.0,3.0,1.0,5.0,0.0,39.0,1.0,2.0,2.0,1438.3,745.0,693.3,0.83,5020.0,83.0,0.766,0.518,
7726,1.0,54.0,1.0,4.0,3.0,2.0,3.0,0.0,39.0,1.0,3.0,3.0,7773.0,2465.0,5308.0,0.788,4272.0,69.0,1.029,0.317,
7727,0.0,44.0,0.0,4.0,5.0,2.0,5.0,0.0,36.0,3.0,3.0,4.0,8075.0,317.0,7758.0,0.585,2415.0,41.0,0.577,0.039,
7728,1.0,57.0,0.0,3.0,3.0,2.0,5.0,0.0,37.0,3.0,1.0,2.0,3052.0,1603.0,1449.0,0.776,4210.0,82.0,0.907,0.525,
7729,1.0,51.0,1.0,3.0,2.0,1.0,0.0,0.0,42.0,2.0,1.0,3.0,7932.0,2140.0,5792.0,0.554,4024.0,92.0,0.614,0.27,
7730,1.0,48.0,1.0,3.0,3.0,3.0,1.0,0.0,43.0,2.0,2.0,3.0,1753.0,1434.0,319.0,0.805,4588.0,77.0,1.026,0.818,
7731,1.0,48.0,0.0,5.0,1.0,1.0,4.0,0.0,33.0,2.0,1.0,3.0,5814.0,1176.0,4638.0,0.627,3796.0,74.0,1.056,0.202,
7732,1.0,53.0,0.0,2.0,2.0,1.0,1.0,0.0,38.0,3.0,2.0,1.0,1989.0,1003.0,986.0,0.677,5070.0,70.0,0.75,0.504,
7733,1.0,55.0,0.0,1.0,0.0,2.0,1.0,0.0,50.0,3.0,3.0,3.0,1843.0,1520.0,323.0,0.864,4729.0,92.0,0.704,0.825,
7734,1.0,52.0,0.0,1.0,5.0,1.0,5.0,0.0,40.0,2.0,2.0,1.0,1438.3,1228.0,210.3,0.659,4991.0,78.0,0.902,0.854,
7735,1.0,34.0,0.0,0.0,2.0,1.0,1.0,0.0,26.0,3.0,3.0,2.0,2991.0,1830.0,1161.0,0.777,4414.0,77.0,0.878,0.612,
7736,1.0,43.0,1.0,3.0,3.0,1.0,2.0,0.0,36.0,3.0,3.0,1.0,9560.0,0.0,9560.0,0.802,4601.0,66.0,0.571,0.0,
7737,0.0,44.0,0.0,4.0,3.0,3.0,4.0,0.0,38.0,2.0,2.0,3.0,2616.0,2505.0,111.0,0.828,2576.0,42.0,0.5,0.958,
7738,0.0,54.0,0.0,1.0,2.0,2.0,4.0,0.0,34.0,5.0,2.0,2.0,2939.0,2152.0,787.0,0.555,2476.0,42.0,0.355,0.732,
7740,1.0,49.0,1.0,5.0,2.0,2.0,3.0,0.0,41.0,2.0,3.0,2.0,5275.0,1490.0,3785.0,0.533,4213.0,74.0,1.114,0.282,
7741,1.0,41.0,1.0,3.0,5.0,1.0,2.0,0.0,30.0,3.0,1.0,2.0,1950.0,1618.0,332.0,0.75,3357.0,47.0,0.88,0.83,
7742,1.0,43.0,0.0,3.0,2.0,2.0,5.0,0.0,33.0,3.0,3.0,1.0,2341.0,1818.0,523.0,0.833,4356.0,70.0,0.628,0.777,
7743,1.0,40.0,0.0,1.0,5.0,0.0,4.0,0.0,25.0,3.0,3.0,1.0,3758.0,2047.0,1711.0,1.108,4928.0,79.0,0.646,0.545,
7744,1.0,54.0,1.0,4.0,6.0,1.0,3.0,0.0,42.0,3.0,3.0,1.0,1621.0,618.0,1003.0,0.846,4815.0,83.0,1.024,0.381,
7745,1.0,50.0,0.0,2.0,5.0,1.0,1.0,0.0,41.0,2.0,1.0,2.0,10946.0,1912.0,9034.0,0.362,2448.0,58.0,0.45,0.175,
7746,1.0,56.0,0.0,1.0,3.0,2.0,4.0,0.0,36.0,3.0,1.0,1.0,3422.0,2517.0,905.0,0.914,4922.0,84.0,0.68,0.736,
7747,1.0,39.0,0.0,2.0,5.0,1.0,4.0,0.0,30.0,3.0,1.0,3.0,3108.0,778.0,2330.0,0.645,4130.0,87.0,0.706,0.25,
7749,1.0,43.0,0.0,5.0,5.0,2.0,4.0,0.0,36.0,2.0,1.0,2.0,1855.0,907.0,948.0,0.816,4191.0,81.0,0.761,0.489,
7750,1.0,47.0,0.0,4.0,5.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,2155.0,1119.0,1036.0,0.815,5441.0,91.0,0.717,0.519,
7751,1.0,42.0,0.0,4.0,0.0,2.0,4.0,0.0,36.0,2.0,3.0,2.0,4150.0,2517.0,1633.0,0.619,4620.0,76.0,1.171,0.607,
7752,1.0,45.0,1.0,5.0,1.0,1.0,3.0,0.0,35.0,2.0,2.0,2.0,2226.0,1229.0,997.0,0.784,4928.0,77.0,0.638,0.552,
7753,1.0,48.0,0.0,5.0,3.0,1.0,1.0,0.0,36.0,3.0,2.0,1.0,1610.0,0.0,1610.0,0.424,4243.0,85.0,0.848,0.0,
7754,1.0,53.0,0.0,2.0,2.0,1.0,5.0,0.0,41.0,3.0,2.0,2.0,2046.0,1260.0,786.0,0.768,4228.0,81.0,0.884,0.616,
7755,0.0,52.0,0.0,1.0,3.0,2.0,4.0,0.0,36.0,3.0,3.0,2.0,1795.0,0.0,1795.0,0.718,2281.0,55.0,0.618,0.0,
7756,1.0,42.0,0.0,4.0,6.0,1.0,4.0,0.0,30.0,3.0,2.0,1.0,1531.0,987.0,544.0,0.831,4373.0,67.0,0.811,0.645,
7758,1.0,50.0,0.0,5.0,2.0,2.0,4.0,0.0,41.0,3.0,2.0,2.0,1438.3,0.0,1438.3,0.683,4550.0,78.0,0.857,0.0,
7759,1.0,37.0,0.0,1.0,2.0,2.0,1.0,0.0,36.0,3.0,3.0,1.0,2886.0,2198.0,688.0,0.828,4531.0,81.0,0.723,0.762,
7760,1.0,39.0,0.0,2.0,2.0,2.0,4.0,3.0,29.0,3.0,3.0,2.0,10024.0,913.0,9111.0,0.568,3906.0,78.0,0.592,0.091,
7762,1.0,38.0,0.0,2.0,2.0,2.0,4.0,0.0,36.0,3.0,1.0,1.0,1461.0,0.0,1461.0,0.681,4769.0,76.0,0.949,0.0,
7763,0.0,51.0,0.0,1.0,2.0,2.0,1.0,0.0,36.0,3.0,3.0,3.0,8840.0,1794.0,7046.0,0.848,2839.0,47.0,0.808,0.203,
7764,1.0,38.0,0.0,2.0,4.0,1.0,1.0,0.0,28.0,2.0,1.0,1.0,4468.0,2395.0,2073.0,0.706,4690.0,79.0,0.756,0.536,
7765,1.0,42.0,1.0,4.0,0.0,3.0,2.0,0.0,35.0,3.0,3.0,3.0,2516.0,1360.0,1156.0,1.193,4692.0,79.0,0.681,0.541,
7766,0.0,35.0,0.0,4.0,3.0,1.0,4.0,0.0,24.0,3.0,2.0,4.0,1555.0,872.0,683.0,0.772,2252.0,51.0,0.645,0.561,
7767,1.0,57.0,1.0,1.0,2.0,3.0,3.0,0.0,39.0,3.0,1.0,1.0,1438.3,641.0,797.3,0.66,5140.0,82.0,0.519,0.446,
7768,0.0,42.0,1.0,4.0,5.0,1.0,0.0,0.0,34.0,2.0,3.0,3.0,5195.0,468.0,4727.0,0.567,2682.0,48.0,0.231,0.09,
7769,1.0,57.0,1.0,3.0,2.0,2.0,0.0,0.0,36.0,2.0,2.0,1.0,17268.0,1197.0,16071.0,0.637,4077.0,90.0,0.698,0.069,
7770,0.0,37.0,1.0,2.0,5.0,2.0,5.0,0.0,24.0,2.0,2.0,3.0,1649.0,0.0,1649.0,0.864,2574.0,51.0,0.7,0.0,
7771,1.0,57.0,0.0,1.0,3.0,1.0,4.0,0.0,50.0,3.0,2.0,2.0,1609.0,0.0,1609.0,0.669,4770.0,85.0,0.7,0.0,
7772,1.0,43.0,0.0,1.0,0.0,2.0,4.0,0.0,36.0,3.0,2.0,2.0,3342.0,2517.0,825.0,0.977,5848.0,81.0,0.8,0.753,
7774,0.0,43.0,1.0,4.0,3.0,1.0,0.0,0.0,30.0,3.0,2.0,3.0,17228.0,1331.0,15897.0,0.519,2229.0,44.0,0.375,0.077,
7776,1.0,46.0,0.0,2.0,0.0,2.0,4.0,0.0,36.0,3.0,2.0,2.0,1438.3,0.0,1438.3,0.757,5005.0,79.0,0.795,0.0,
7777,1.0,40.0,0.0,3.0,0.0,3.0,5.0,0.0,28.0,2.0,3.0,1.0,2321.0,1190.0,1131.0,0.736,5149.0,98.0,0.661,0.513,
7778,1.0,52.0,1.0,3.0,2.0,1.0,2.0,0.0,47.0,3.0,3.0,3.0,8185.0,941.0,7244.0,0.874,4525.0,77.0,0.604,0.115,
7779,1.0,53.0,1.0,4.0,0.0,2.0,2.0,0.0,42.0,3.0,3.0,3.0,3096.0,0.0,3096.0,0.684,4709.0,87.0,0.776,0.0,
7780,1.0,57.0,0.0,2.0,5.0,1.0,4.0,0.0,46.0,2.0,3.0,2.0,2129.0,1139.0,990.0,1.025,4509.0,73.0,0.825,0.535,
7781,1.0,50.0,0.0,3.0,5.0,1.0,4.0,0.0,36.0,3.0,2.0,2.0,2615.0,1404.0,1211.0,0.503,3785.0,67.0,1.161,0.537,
7782,0.0,46.0,0.0,3.0,5.0,0.0,1.0,0.0,39.0,2.0,3.0,2.0,3157.0,965.0,2192.0,0.928,3300.0,58.0,0.568,0.306,
7783,0.0,36.0,0.0,3.0,0.0,1.0,4.0,0.0,36.0,2.0,2.0,2.0,1707.0,0.0,1707.0,0.319,2060.0,52.0,0.529,0.0,
7784,1.0,49.0,0.0,1.0,5.0,0.0,4.0,0.0,36.0,2.0,3.0,2.0,1838.0,0.0,1838.0,0.65,5156.0,72.0,0.895,0.0,
7785,1.0,38.0,0.0,3.0,0.0,1.0,4.0,0.0,31.0,3.0,1.0,3.0,5523.0,2517.0,3006.0,0.72,4170.0,80.0,0.739,0.456,
7786,0.0,40.0,0.0,2.0,5.0,2.0,4.0,0.0,28.0,2.0,2.0,2.0,3021.0,0.0,3021.0,0.694,2814.0,37.0,0.321,0.0,
7787,1.0,44.0,0.0,4.0,4.0,3.0,4.0,0.0,36.0,3.0,1.0,1.0,7317.0,1540.0,5777.0,0.616,4100.0,76.0,0.81,0.21,
7789,1.0,53.0,0.0,2.0,3.0,2.0,4.0,0.0,40.0,3.0,1.0,3.0,1438.3,0.0,1438.3,1.052,4978.0,73.0,0.921,0.0,
7790,1.0,54.0,1.0,3.0,2.0,1.0,3.0,0.0,49.0,2.0,3.0,3.0,11114.0,2482.0,8632.0,1.08,5044.0,81.0,0.688,0.223,
7791,1.0,51.0,1.0,0.0,3.0,2.0,3.0,0.0,45.0,3.0,2.0,3.0,10648.0,2517.0,8131.0,0.708,4930.0,89.0,0.978,0.236,
7792,1.0,45.0,0.0,3.0,3.0,2.0,4.0,0.0,34.0,2.0,3.0,2.0,2976.0,2372.0,604.0,0.772,4799.0,83.0,0.729,0.797,
7793,0.0,52.0,0.0,3.0,3.0,0.0,4.0,0.0,47.0,3.0,3.0,1.0,6629.0,2517.0,4112.0,0.932,2599.0,50.0,0.562,0.38,
7794,1.0,42.0,0.0,5.0,6.0,1.0,4.0,0.0,25.0,3.0,1.0,1.0,2812.0,2238.0,574.0,0.713,4823.0,77.0,0.833,0.796,
7795,1.0,48.0,1.0,2.0,3.0,1.0,3.0,0.0,36.0,2.0,1.0,1.0,10761.0,1722.0,9039.0,0.7,4731.0,82.0,0.783,0.16,
7796,1.0,40.0,0.0,4.0,3.0,1.0,4.0,0.0,31.0,2.0,3.0,3.0,1968.0,1781.0,187.0,0.972,5087.0,69.0,0.725,0.905,
7797,1.0,55.0,1.0,2.0,1.0,2.0,4.0,0.0,44.0,2.0,2.0,2.0,3897.0,1247.0,2650.0,0.689,3681.0,62.0,0.632,0.32,
7798,1.0,45.0,1.0,4.0,6.0,1.0,1.0,0.0,36.0,3.0,2.0,1.0,4721.0,1289.0,3432.0,0.656,3856.0,74.0,0.762,0.273,
7800,1.0,33.0,0.0,3.0,3.0,1.0,4.0,0.0,21.0,2.0,1.0,3.0,2831.0,1167.0,1664.0,0.744,4460.0,65.0,0.857,0.412,
7801,1.0,57.0,0.0,3.0,5.0,0.0,5.0,0.0,36.0,3.0,4.0,1.0,2312.0,1789.0,523.0,0.867,5104.0,82.0,0.783,0.774,
7802,1.0,51.0,1.0,2.0,6.0,2.0,3.0,0.0,39.0,2.0,1.0,1.0,8924.0,0.0,8924.0,0.46,4441.0,87.0,0.673,0.0,
7804,1.0,53.0,0.0,3.0,2.0,2.0,4.0,0.0,36.0,2.0,3.0,1.0,1438.3,630.0,808.3,0.667,4704.0,79.0,0.756,0.438,
7807,1.0,52.0,0.0,1.0,0.0,1.0,5.0,0.0,43.0,3.0,3.0,1.0,10431.0,2163.0,8268.0,0.64,4598.0,69.0,0.865,0.207,
7808,1.0,40.0,1.0,4.0,3.0,3.0,1.0,0.0,32.0,3.0,1.0,1.0,1438.3,0.0,1438.3,0.657,4215.0,79.0,0.927,0.0,
7809,1.0,37.0,0.0,2.0,3.0,2.0,5.0,0.0,36.0,3.0,2.0,1.0,2346.0,1621.0,725.0,0.613,4287.0,79.0,0.717,0.691,
7811,0.0,38.0,0.0,2.0,2.0,3.0,4.0,0.0,36.0,2.0,3.0,2.0,2369.0,0.0,2369.0,0.51,1924.0,48.0,0.548,0.0,
7812,1.0,42.0,0.0,2.0,2.0,2.0,4.0,0.0,31.0,2.0,1.0,1.0,3659.0,0.0,3659.0,0.797,4068.0,61.0,0.694,0.0,
7814,1.0,47.0,0.0,5.0,4.0,2.0,4.0,0.0,37.0,2.0,3.0,3.0,9430.0,0.0,9430.0,0.68,4115.0,75.0,0.923,0.0,
7816,1.0,44.0,0.0,4.0,2.0,2.0,1.0,0.0,38.0,3.0,3.0,3.0,3897.0,2296.0,1601.0,0.746,4627.0,77.0,0.791,0.589,
7817,1.0,47.0,1.0,3.0,2.0,2.0,3.0,0.0,32.0,2.0,1.0,1.0,11671.0,1304.0,10367.0,0.491,4168.0,71.0,0.868,0.112,
7818,1.0,48.0,1.0,1.0,6.0,2.0,2.0,0.0,38.0,3.0,3.0,3.0,11367.0,1999.0,9368.0,0.661,4175.0,63.0,0.537,0.176,
7819,1.0,42.0,0.0,4.0,0.0,2.0,1.0,0.0,36.0,3.0,1.0,2.0,2575.0,2136.0,439.0,0.722,5267.0,83.0,0.886,0.83,
7820,1.0,42.0,0.0,3.0,2.0,1.0,1.0,0.0,36.0,3.0,1.0,2.0,3433.0,1869.0,1564.0,0.838,4504.0,84.0,0.787,0.544,
7821,1.0,44.0,1.0,2.0,3.0,1.0,2.0,0.0,36.0,3.0,2.0,1.0,7317.0,959.0,6358.0,0.653,5082.0,86.0,0.686,0.131,
7822,1.0,46.0,0.0,3.0,2.0,1.0,4.0,0.0,36.0,3.0,2.0,3.0,4416.0,1333.0,3083.0,0.631,4894.0,84.0,0.647,0.302,
7823,1.0,39.0,1.0,2.0,3.0,3.0,2.0,0.0,32.0,3.0,2.0,2.0,1715.0,0.0,1715.0,0.896,5910.0,91.0,0.517,0.0,
7824,1.0,57.0,0.0,2.0,1.0,1.0,1.0,0.0,41.0,2.0,3.0,3.0,3667.0,809.0,2858.0,0.778,5322.0,79.0,0.975,0.221,
7825,0.0,54.0,0.0,1.0,2.0,2.0,5.0,0.0,41.0,3.0,3.0,3.0,1874.0,0.0,1874.0,0.806,2535.0,55.0,0.618,0.0,
7826,1.0,50.0,0.0,2.0,2.0,1.0,4.0,0.0,37.0,2.0,1.0,2.0,1438.3,491.0,947.3,0.73,5102.0,83.0,0.694,0.341,
7828,1.0,54.0,0.0,3.0,5.0,1.0,1.0,0.0,49.0,3.0,1.0,3.0,1626.0,0.0,1626.0,0.664,4830.0,87.0,0.642,0.0,
7829,1.0,50.0,0.0,3.0,5.0,1.0,4.0,0.0,44.0,2.0,2.0,1.0,1596.0,1185.0,411.0,0.687,5235.0,76.0,1.0,0.742,
7830,1.0,56.0,0.0,1.0,6.0,1.0,1.0,0.0,49.0,2.0,2.0,2.0,2604.0,1395.0,1209.0,0.528,4498.0,85.0,0.7,0.536,
7831,1.0,61.0,0.0,1.0,2.0,1.0,5.0,0.0,50.0,3.0,3.0,1.0,3359.0,1405.0,1954.0,0.684,4871.0,79.0,0.975,0.418,
7832,1.0,38.0,0.0,3.0,3.0,1.0,1.0,0.0,27.0,2.0,3.0,3.0,2363.0,2033.0,330.0,0.498,3904.0,66.0,0.61,0.86,
7833,1.0,55.0,0.0,4.0,5.0,2.0,4.0,0.0,46.0,3.0,2.0,2.0,4978.0,923.0,4055.0,0.883,5025.0,62.0,0.879,0.185,
7834,1.0,38.0,1.0,1.0,2.0,2.0,3.0,0.0,29.0,3.0,3.0,3.0,2155.0,1290.0,865.0,0.718,3781.0,61.0,0.906,0.599,
7835,0.0,38.0,0.0,4.0,2.0,1.0,1.0,0.0,33.0,4.0,3.0,1.0,4047.0,0.0,4047.0,0.648,2134.0,34.0,0.478,0.0,
7837,1.0,55.0,1.0,4.0,2.0,2.0,3.0,0.0,44.0,2.0,3.0,2.0,1854.0,794.0,1060.0,0.614,4035.0,80.0,0.739,0.428,
7838,1.0,50.0,1.0,1.0,3.0,1.0,3.0,0.0,39.0,3.0,3.0,2.0,5384.0,1396.0,3988.0,0.756,4338.0,75.0,0.829,0.259,
7839,1.0,48.0,0.0,3.0,5.0,2.0,4.0,0.0,36.0,3.0,3.0,3.0,1438.3,965.0,473.3,0.544,4182.0,81.0,0.723,0.671,
7840,1.0,33.0,0.0,2.0,2.0,2.0,4.0,0.0,19.0,3.0,2.0,3.0,5141.0,1737.0,3404.0,0.985,5859.0,82.0,0.783,0.338,
7841,1.0,44.0,1.0,3.0,2.0,1.0,0.0,0.0,31.0,2.0,2.0,3.0,3977.0,1325.0,2652.0,0.769,4076.0,62.0,0.632,0.333,
7842,1.0,52.0,1.0,2.0,5.0,2.0,0.0,0.0,36.0,3.0,2.0,1.0,2507.0,1259.0,1248.0,0.85,4461.0,73.0,0.921,0.502,
7843,1.0,46.0,0.0,3.0,6.0,3.0,4.0,0.0,36.0,2.0,3.0,1.0,7199.0,1235.0,5964.0,0.83,4050.0,78.0,0.814,0.172,
7844,1.0,41.0,1.0,2.0,2.0,1.0,2.0,0.0,37.0,1.0,2.0,1.0,3786.0,1171.0,2615.0,0.697,5369.0,75.0,0.596,0.309,
7845,1.0,50.0,0.0,2.0,3.0,1.0,4.0,3.0,37.0,1.0,3.0,2.0,13384.0,0.0,13384.0,0.696,4773.0,77.0,0.674,0.0,
7846,0.0,39.0,1.0,2.0,3.0,2.0,0.0,0.0,33.0,1.0,3.0,4.0,1726.0,1476.0,250.0,0.371,1804.0,34.0,0.259,0.855,
7847,1.0,42.0,0.0,1.0,0.0,1.0,4.0,0.0,35.0,2.0,1.0,3.0,2873.0,2517.0,356.0,0.803,4897.0,71.0,1.088,0.876,
7848,1.0,33.0,0.0,2.0,1.0,2.0,4.0,0.0,26.0,2.0,3.0,2.0,1438.3,0.0,1438.3,0.613,4196.0,87.0,0.891,0.0,
7849,0.0,44.0,0.0,2.0,0.0,2.0,4.0,0.0,34.0,4.0,3.0,3.0,1751.0,0.0,1751.0,0.506,2078.0,37.0,0.423,0.0,
7850,1.0,42.0,0.0,5.0,2.0,1.0,1.0,0.0,36.0,2.0,1.0,1.0,7434.0,0.0,7434.0,0.63,4182.0,76.0,1.171,0.0,
7851,1.0,52.0,0.0,3.0,6.0,2.0,4.0,0.0,41.0,2.0,3.0,2.0,1438.3,787.0,651.3,0.601,4956.0,89.0,0.745,0.547,
7853,1.0,45.0,0.0,3.0,6.0,0.0,1.0,0.0,26.0,1.0,1.0,2.0,2032.0,1195.0,837.0,0.642,4479.0,80.0,0.667,0.588,
7854,1.0,61.0,1.0,0.0,2.0,1.0,5.0,0.0,36.0,2.0,3.0,3.0,6959.0,945.0,6014.0,0.816,4553.0,84.0,0.714,0.136,
7855,0.0,43.0,0.0,4.0,3.0,0.0,4.0,0.0,32.0,2.0,3.0,2.0,8203.0,0.0,8203.0,0.691,2613.0,46.0,0.84,0.0,
7856,0.0,59.0,1.0,1.0,0.0,2.0,0.0,0.0,47.0,2.0,4.0,2.0,4789.0,357.0,4432.0,0.798,2496.0,41.0,0.64,0.075,
7857,0.0,46.0,1.0,4.0,2.0,2.0,1.0,0.0,28.0,2.0,2.0,4.0,2979.0,0.0,2979.0,0.644,2061.0,38.0,0.462,0.0,
7858,0.0,40.0,0.0,3.0,2.0,2.0,4.0,0.0,31.0,5.0,3.0,2.0,2391.0,0.0,2391.0,0.669,2857.0,40.0,0.6,0.0,
7860,1.0,45.0,0.0,3.0,2.0,2.0,5.0,0.0,36.0,1.0,2.0,2.0,4348.0,1830.0,2518.0,1.036,4293.0,66.0,0.692,0.421,
7861,1.0,49.0,0.0,4.0,2.0,1.0,4.0,0.0,43.0,2.0,2.0,2.0,3002.0,1446.0,1556.0,0.815,4851.0,74.0,0.947,0.482,
7862,1.0,42.0,1.0,5.0,3.0,1.0,2.0,0.0,32.0,1.0,2.0,2.0,4162.0,1641.0,2521.0,0.719,3967.0,75.0,0.923,0.394,
7863,1.0,46.0,0.0,1.0,6.0,3.0,4.0,0.0,34.0,1.0,3.0,1.0,2762.0,1793.0,969.0,0.901,5006.0,78.0,0.66,0.649,
7864,0.0,42.0,0.0,1.0,3.0,1.0,1.0,0.0,36.0,5.0,3.0,2.0,2705.0,2430.0,275.0,0.698,2602.0,43.0,0.433,0.898,
7866,1.0,60.0,0.0,1.0,0.0,1.0,4.0,0.0,36.0,2.0,2.0,2.0,1671.0,1047.0,624.0,0.727,5189.0,79.0,0.795,0.627,
7867,1.0,55.0,0.0,3.0,0.0,0.0,4.0,0.0,46.0,2.0,3.0,3.0,3282.0,2262.0,1020.0,0.653,4674.0,84.0,0.585,0.689,
7868,1.0,50.0,0.0,2.0,4.0,2.0,4.0,0.0,45.0,2.0,3.0,2.0,1529.0,710.0,819.0,0.657,4751.0,81.0,0.884,0.464,
7869,1.0,34.0,0.0,2.0,4.0,2.0,4.0,0.0,29.0,2.0,3.0,3.0,2509.0,1897.0,612.0,0.938,4837.0,74.0,0.542,0.756,
7871,1.0,42.0,0.0,3.0,2.0,3.0,5.0,0.0,32.0,2.0,3.0,2.0,9749.0,859.0,8890.0,0.584,4684.0,86.0,0.623,0.088,
7872,1.0,48.0,0.0,3.0,3.0,3.0,4.0,0.0,37.0,1.0,2.0,3.0,1438.3,0.0,1438.3,0.584,4236.0,83.0,0.844,0.0,
7873,1.0,46.0,1.0,3.0,3.0,1.0,0.0,0.0,35.0,2.0,2.0,3.0,4916.0,1122.0,3794.0,0.659,4813.0,87.0,0.706,0.228,
7875,1.0,42.0,0.0,3.0,2.0,2.0,1.0,0.0,34.0,1.0,2.0,1.0,1528.0,820.0,708.0,0.908,5212.0,88.0,0.833,0.537,
7876,1.0,52.0,0.0,3.0,3.0,1.0,5.0,0.0,36.0,2.0,2.0,2.0,8279.0,1582.0,6697.0,0.76,4419.0,63.0,0.658,0.191,
7877,1.0,45.0,1.0,2.0,4.0,1.0,2.0,0.0,36.0,1.0,2.0,2.0,5945.0,2015.0,3930.0,0.815,3645.0,70.0,1.0,0.339,
7878,1.0,44.0,0.0,3.0,2.0,1.0,4.0,0.0,40.0,2.0,2.0,1.0,1438.3,0.0,1438.3,0.773,4625.0,93.0,0.938,0.0,
7879,0.0,54.0,0.0,3.0,6.0,2.0,4.0,0.0,36.0,2.0,3.0,3.0,1857.0,0.0,1857.0,0.488,2464.0,57.0,0.839,0.0,
7880,1.0,42.0,1.0,2.0,5.0,1.0,2.0,0.0,30.0,1.0,2.0,3.0,3086.0,0.0,3086.0,0.808,4129.0,81.0,0.884,0.0,
7881,1.0,54.0,0.0,3.0,2.0,1.0,4.0,0.0,49.0,1.0,1.0,2.0,2598.0,1343.0,1255.0,0.637,4692.0,86.0,0.72,0.517,
7882,1.0,38.0,0.0,1.0,3.0,1.0,1.0,0.0,19.0,1.0,1.0,2.0,5559.0,1600.0,3959.0,0.716,5344.0,82.0,0.864,0.288,
7883,1.0,51.0,1.0,1.0,2.0,2.0,3.0,0.0,39.0,1.0,1.0,3.0,7562.0,1080.0,6482.0,0.561,5010.0,85.0,0.7,0.143,
7885,1.0,52.0,0.0,2.0,2.0,2.0,4.0,0.0,38.0,2.0,2.0,3.0,2904.0,2517.0,387.0,0.586,4503.0,89.0,0.712,0.867,
7886,1.0,42.0,0.0,4.0,6.0,1.0,4.0,0.0,36.0,2.0,1.0,1.0,2676.0,1962.0,714.0,0.668,5020.0,75.0,0.786,0.733,
7887,1.0,46.0,0.0,4.0,2.0,1.0,5.0,0.0,32.0,2.0,1.0,1.0,5798.0,680.0,5118.0,0.708,5027.0,82.0,0.64,0.117,
7889,1.0,55.0,0.0,1.0,3.0,2.0,1.0,0.0,47.0,2.0,3.0,1.0,2343.0,1780.0,563.0,0.792,5167.0,78.0,0.773,0.76,
7890,1.0,29.0,0.0,1.0,6.0,2.0,4.0,0.0,36.0,1.0,1.0,2.0,2763.0,1879.0,884.0,0.701,4660.0,80.0,0.778,0.68,
7891,1.0,62.0,0.0,0.0,2.0,2.0,5.0,0.0,45.0,2.0,2.0,3.0,10503.0,0.0,10503.0,0.886,4755.0,88.0,0.725,0.0,
7892,1.0,47.0,0.0,2.0,0.0,1.0,4.0,0.0,36.0,1.0,3.0,3.0,2780.0,2216.0,564.0,0.826,4980.0,78.0,0.857,0.797,
7893,0.0,47.0,0.0,2.0,2.0,1.0,4.0,0.0,34.0,2.0,2.0,2.0,2234.0,2024.0,210.0,0.717,2313.0,37.0,0.321,0.906,
7894,0.0,35.0,0.0,1.0,2.0,2.0,4.0,0.0,30.0,2.0,2.0,2.0,1649.0,0.0,1649.0,0.683,2549.0,54.0,0.588,0.0,
7895,0.0,42.0,0.0,4.0,5.0,1.0,5.0,0.0,36.0,6.0,2.0,3.0,5557.0,2246.0,3311.0,0.518,2299.0,39.0,0.444,0.404,
7896,1.0,48.0,0.0,2.0,5.0,1.0,5.0,0.0,35.0,2.0,3.0,3.0,6074.0,0.0,6074.0,0.782,4504.0,90.0,0.765,0.0,
7897,0.0,40.0,0.0,3.0,1.0,1.0,4.0,0.0,21.0,5.0,2.0,2.0,1728.0,0.0,1728.0,0.41,2191.0,38.0,0.357,0.0,
7898,1.0,46.0,0.0,3.0,2.0,1.0,5.0,0.0,40.0,1.0,1.0,1.0,3044.0,1973.0,1071.0,0.946,4747.0,73.0,1.028,0.648,
